Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,CustomerForYears,TotalSpent,FamilySize,Kids_Teens,TotalAcceptedCmp,SpendingEfficiency,CampaignSuccessRate,PCA1,PCA2,Cluster,Cluster_GMM
1949,Graduation,Widow,72298.0,0,0,2014-03-10,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,76,11,939,1,0,2,0.012987911145536529,0.4,1.3420323585628247,-1.322052607073378,3,1
1978,2n Cycle,Single,36975.0,1,0,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,47,12,33,2,1,0,0.0008924949290060852,0.0,-0.9322313483612966,-0.1297560135483748,4,0
1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,70,12,981,1,0,1,0.013505885592345288,0.2,1.2489513800395962,-1.0813804552696635,3,1
1976,Graduation,Married,13624.0,1,0,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,49,12,36,2,1,0,0.0026423957721667646,0.0,-1.0127571272797478,0.1255394559402994,4,0
1975,Graduation,Single,84196.0,0,1,2013-06-03,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,50,12,1237,2,1,0,0.014691909354363628,0.0,0.6427594513889217,-0.0216973193363647,4,1
1960,Graduation,Together,70971.0,0,1,2012-09-21,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,1,65,13,1825,2,1,0,0.025714728551098336,0.0,1.4458010052937622,0.5901757115131008,2,0
1977,PhD,Divorced,34487.0,1,1,2012-09-06,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,48,13,103,3,2,0,0.0029866326441847653,0.0,-1.3850816994697719,1.0392685562447344,1,3
1977,Graduation,Single,28769.0,1,0,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,48,13,191,2,1,0,0.006639090687893218,0.0,-0.5518531301205457,0.23104608463711698,2,0
1970,PhD,Married,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,55,12,1586,2,1,0,0.022957558913786116,0.0,1.122360336276173,0.4275837142618192,4,0
1958,PhD,Together,65488.0,0,0,2014-06-13,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,67,11,963,1,0,0,0.01470498411922795,0.0,1.0004057566339692,-0.8532174589953962,5,1
1970,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,55,11,889,2,1,0,0.01423174206768482,0.0,0.2742921692157997,0.12773299021279352,0,0
1960,2n Cycle,Single,32218.0,0,0,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1,65,11,93,1,0,1,0.002886585138742318,0.2,-0.04469077607748467,-1.2077684475513324,5,1
1973,Graduation,Single,83917.0,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,1,52,12,1587,1,0,0,0.018911543548982925,0.0,1.640925772184101,-0.8802325817778505,5,1
1962,Graduation,Divorced,46102.0,2,1,2014-03-10,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,63,11,16,4,3,0,0.0003470565268318077,0.0,-2.2161502051712496,1.778907158397659,1,3
1952,Graduation,Single,84574.0,0,0,2013-06-04,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,73,12,1375,1,0,0,0.01625795161633599,0.0,1.4436774570599606,-0.9110371661946796,5,1
1962,Graduation,Married,56181.0,0,1,2013-01-08,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,63,12,393,2,1,0,0.006995247503604422,0.0,-0.2912559277361748,0.001815212059318859,4,0
1950,Master,Divorced,63120.0,0,1,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1,75,13,1477,2,1,0,0.023399873257287707,0.0,1.1443838259413859,0.6265465289651917,2,0
1971,Graduation,Married,73691.0,0,1,2013-11-06,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,54,12,1179,2,1,1,0.015999240070022118,0.2,0.81298651282171,-0.04913750173931434,2,1
1960,Graduation,Together,63381.0,0,1,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,65,13,1005,2,1,0,0.015856486959814457,0.0,0.5430593171324601,0.32361797864058445,2,0
1948,PhD,Together,76140.0,0,0,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,77,11,1348,1,0,0,0.017704229051746782,0.0,1.396329261313663,-0.8252874228729395,5,1
1959,PhD,Divorced,62859.0,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,66,13,1307,2,1,0,0.02079256749232409,0.0,0.9258129921488996,0.5091681937954353,2,0
1964,Graduation,Single,45906.0,0,1,2013-05-07,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,61,12,486,2,1,1,0.010586851391974905,0.2,0.05695428816886372,0.035928431013825396,2,0
1947,Master,Together,77632.0,0,0,2013-03-10,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1,78,12,2252,1,0,2,0.029008656224237428,0.4,2.8086123763679756,-0.7706719290321521,3,1
1971,PhD,Married,46463.0,1,1,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,54,12,235,3,2,0,0.0050577879172675035,0.0,-1.1798961999623154,0.9860680146006056,1,3
1970,Graduation,Together,105471.0,0,0,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,1,55,12,1724,1,0,2,0.01634572536526628,0.4,2.0974845599101344,-1.53918741245203,3,1
1970,Master,Divorced,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,55,12,235,2,1,0,0.004250931587135053,0.0,-0.517791693585025,-0.11632072728489606,4,0
1977,Master,Married,78710.0,0,1,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,48,11,1092,2,1,0,0.013873713632321179,0.0,0.44241104275114806,-0.06037635502687424,0,0
1958,Graduation,Together,66886.0,0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,67,12,599,2,1,0,0.008955536285620309,0.0,-0.020616603158635005,-0.0069606842015643225,4,0
1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,65,11,2008,1,0,1,0.020328619010498396,0.2,2.1271825250620586,-1.1968035212820163,3,1
1985,Graduation,Together,29103.0,1,0,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,40,13,48,2,1,0,0.0016493145036594165,0.0,-0.8935391090191763,-0.002445054752661796,2,0
1974,Graduation,Married,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,51,13,1174,2,1,0,0.01740677589146712,0.0,0.7067218976856224,0.2969121339176671,2,0
1950,PhD,Together,50616.0,0,1,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,75,11,67,2,1,0,0.0013236921131657973,0.0,-0.8187869871129111,-0.18993898124233452,0,0
1955,Graduation,Divorced,49431.0,0,1,2012-08-03,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,70,13,365,2,1,0,0.0073840302644089745,0.0,-0.2649380457611948,0.15232328400636766,2,0
1975,Graduation,Divorced,153924.0,0,0,2014-02-07,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,11,6,1,0,0,3.898027598035394e-05,0.0,0.5165730309142419,-2.0643846856934727,5,1
1953,Graduation,Together,61278.0,0,1,2014-01-04,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,72,11,165,2,1,0,0.0026926466268481345,0.0,-0.6257340889322516,-0.22863851023654042,0,0
1958,2n Cycle,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,67,13,210,1,0,0,0.007927519818799546,0.0,0.16835398898393705,-0.6441324825414406,5,1
1947,PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,78,12,1095,2,1,0,0.014987886502689608,0.0,0.5532133546152602,0.17847141990597046,4,0
1966,PhD,Single,46734.0,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,59,12,223,4,3,1,0.004771686566525442,0.2,-1.6382238621783218,1.8064942951834613,1,3
1963,Graduation,Together,56253.0,0,1,2012-12-07,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,62,13,597,2,1,0,0.010612767319076316,0.0,0.044709358645766695,0.19070288428554685,2,0
1985,Graduation,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,40,12,22,2,1,0,0.0011007705393775644,0.0,-1.065444493774192,-0.016076454306299066,4,0
1975,Graduation,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,50,12,1064,2,1,0,0.018241042345276872,0.0,0.5858935074415956,0.35817475498818074,4,0
1980,Basic,Married,25965.0,0,0,2012-09-07,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,45,13,74,1,0,0,0.00284999037165415,0.0,-0.1972017188089032,-0.9178994542736373,5,1
1956,Master,Together,14661.0,0,0,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,69,12,26,1,0,0,0.0017734124548120865,0.0,-0.39971723763604317,-0.8657891041783705,5,1
1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,66,13,60,1,0,0,0.0032102728731942215,0.0,-0.2171023313577382,-0.7843928811321966,5,1
1974,PhD,Together,45068.0,0,1,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,51,12,20,2,1,0,0.0004437738528445904,0.0,-0.8943694219291548,-0.19512713788870562,4,0
1987,Basic,Single,21063.0,1,0,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,38,12,59,2,1,0,0.0028011204481792717,0.0,-0.9483168024231836,0.04287626099512126,4,0
1968,PhD,Married,29187.0,1,0,2013-05-09,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,57,12,34,2,1,0,0.0011649021824785006,0.0,-0.9675440607183532,-0.031506194458269236,4,0
1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,54,12,198,3,2,0,0.0036204059243006032,0.0,-1.2102288974592437,0.8661104176250765,1,3
1964,PhD,Married,59304.0,0,1,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,61,12,1048,2,1,0,0.017671657898286793,0.0,0.5666017270664515,0.35983001265034226,4,0
1962,Master,Single,59247.0,0,2,2013-11-08,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,63,12,574,3,2,0,0.009688254257599541,0.0,-0.6890457268943593,1.0787337816500173,1,3
1970,Graduation,Widow,66731.0,0,1,2012-09-12,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,55,13,1029,2,1,0,0.01542011958460086,0.0,0.5420718769851691,0.24575520816447752,2,0
1980,Graduation,Married,77353.0,0,1,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,45,12,670,2,1,0,0.008661590371414167,0.0,0.04629520086468586,-0.17281231625364954,4,0
1975,PhD,Single,52614.0,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,50,13,990,2,1,0,0.01881628463906945,0.0,0.6087376609721877,0.4967759306242475,2,0
1974,Graduation,Married,26751.0,2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,51,11,11,3,2,0,0.0004111995813240627,0.0,-1.7415504960045813,0.883066063370216,1,3
1963,PhD,Married,81300.0,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,62,13,1241,2,1,1,0.015264452644526446,0.2,0.9188655945645476,-0.06636397443763686,2,1
1979,Graduation,Single,70337.0,0,0,2014-01-02,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,46,11,576,1,0,0,0.008189146537384307,0.0,0.5118149347931928,-1.1881710792843487,5,1
1985,2n Cycle,Married,36145.0,1,0,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,40,12,172,2,1,1,0.004758611149536589,0.2,-0.4832294500096995,-0.17355045311559217,2,0
1980,PhD,Single,65295.0,0,0,2013-12-23,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,45,12,664,1,0,0,0.010169231947316027,0.0,0.6740534275163347,-1.0190175275489157,5,1
1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,62,12,928,2,1,0,0.013623418186088846,0.0,0.3633356477827906,0.13135339457213427,4,0
1967,Graduation,Divorced,68743.0,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,58,13,2074,1,0,0,0.030170344616906448,0.0,2.3994339636699777,-0.2532417186226372,3,1
1982,2n Cycle,Together,41039.0,0,0,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,43,12,467,1,0,0,0.011379419576500401,0.0,0.4846107409461111,-0.7610305614007858,5,1
1955,Graduation,Together,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,70,12,257,2,1,0,0.006598880501206799,0.0,-0.4885977167268954,0.15113040452887883,4,0
1967,Graduation,Together,65777.0,0,0,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,58,12,1146,1,0,0,0.017422503306626938,0.0,1.2708667882810905,-0.727697392557609,5,1
1976,PhD,Divorced,66476.0,0,1,2013-03-07,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,49,12,689,2,1,0,0.01036464287863289,0.0,0.06913644236929262,-0.00663377011930736,4,0
1972,PhD,Single,86857.0,0,0,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,53,13,2114,1,0,0,0.024338855820486546,0.0,2.213628210508771,-0.6755726007714901,3,1
1982,PhD,Married,160803.0,0,0,2012-08-04,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,0,43,13,1717,1,0,0,0.010677661486415054,0.0,1.8664508465739362,-1.8069901018059933,5,1
1989,PhD,Together,77845.0,0,0,2014-05-16,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,36,11,1346,1,0,2,0.017290770120110478,0.4,1.7291269810802925,-1.3478678874715195,3,1
1969,PhD,Together,69476.0,0,0,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,56,12,1044,1,0,0,0.015026771834878232,0.0,1.1256241970134544,-0.8544769319709389,5,1
1960,PhD,Divorced,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,65,13,493,2,1,1,0.009740965402778053,0.2,0.11106175076787389,0.03182229828970362,2,0
1970,Graduation,Single,61209.0,0,0,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,55,12,957,1,0,0,0.015634955643777877,0.0,1.065456925246997,-0.7551557619887118,5,1
1958,Master,Together,42315.0,0,1,2013-07-12,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,67,12,270,2,1,0,0.006380716058135413,0.0,-0.4733063924208294,0.1056806373795415,4,0
1952,Basic,Together,13084.0,0,0,2013-11-02,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,73,12,29,1,0,0,0.0022164475695505962,0.0,-0.3814809223027082,-0.8225730792180131,5,1
1949,Master,Widow,47570.0,1,1,2013-05-29,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,76,12,121,3,2,0,0.002543619928526382,0.0,-1.3319382322364555,0.9452777617382121,1,3
1961,Master,Married,61923.0,0,2,2013-07-26,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,64,12,126,3,2,0,0.0020347851363790516,0.0,-1.2584009693963014,0.7817202342367896,1,3
1995,Graduation,Single,34824.0,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,30,11,23,1,0,0,0.000660464047783138,0.0,-0.4048113355016394,-1.2360603435982165,5,1
1949,PhD,Single,26518.0,1,1,2013-04-08,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,76,12,57,3,2,0,0.00214948336978656,0.0,-1.5425987775495622,1.0898096121887573,1,3
1961,Graduation,Single,45938.0,0,0,2013-11-03,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,64,12,636,1,0,0,0.013844747268056946,0.0,0.7436155898217547,-0.6482262485012612,5,1
1960,Graduation,Together,78468.0,0,0,2014-04-09,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,65,11,1004,1,0,1,0.012795024723454148,0.2,1.1971304759882702,-1.2334504852409083,3,1
1973,Graduation,Divorced,78901.0,0,1,2013-09-17,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,52,12,734,2,1,0,0.009302797176208159,0.0,0.12405925228955789,-0.14421909915157796,4,0
1978,Graduation,Married,71427.0,2,0,2014-03-12,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,47,11,614,3,2,0,0.008596189116160556,0.0,-0.7182941388525131,0.8278858842904736,1,3
1978,Graduation,Divorced,71022.0,0,1,2014-02-11,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,47,11,1453,2,1,1,0.020458449494522826,0.2,1.0742914433305089,0.05243931259445411,2,1
1988,Master,Single,90247.0,0,0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,37,11,1621,1,0,3,0.017961815905237846,0.6,2.1513856397365902,-1.6340981092974325,3,1
1968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,57,12,187,2,1,0,0.0045240111285835246,0.0,-0.626268141129737,0.010984195179226879,4,0
1986,Graduation,Married,71952.0,1,0,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,39,12,1443,2,1,2,0.020055036691127417,0.4,1.299110424168439,-0.12174017874087228,2,1
1970,PhD,Divorced,35682.0,1,0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,55,11,57,2,1,0,0.001597444089456869,0.0,-0.9449159087840879,-0.12657805509396505,0,0
1951,Graduation,Divorced,43185.0,0,1,2013-04-10,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,74,12,637,2,1,0,0.014750492069005442,0.0,0.14682055641264374,0.4471366894838883,4,0
1948,PhD,Together,66375.0,0,1,2013-11-21,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,77,12,948,2,1,1,0.014282485875706215,0.2,0.602568319018894,0.030118575001034997,2,0
1971,Master,Married,35178.0,1,0,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,54,12,59,2,1,1,0.0016771846040138723,0.2,-0.6923495165367367,-0.2493558378918606,2,0
1986,Graduation,Married,25252.0,1,0,2013-07-12,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,39,12,18,2,1,0,0.0007128148265483922,0.0,-1.0485643762176569,-0.07441162164525195,4,0
1965,Master,Single,55250.0,0,1,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,60,13,903,2,1,0,0.016343891402714934,0.0,0.46790671607604273,0.407040869178732,2,0
1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,50,12,112,2,1,0,0.003368522361574784,0.0,-0.7891756199406164,0.007671426342145432,4,0
1953,Graduation,Together,58398.0,0,0,2013-05-14,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,72,12,596,1,0,0,0.010205828966745437,0.0,0.6266183159853351,-0.8766529542304906,5,1
1982,Graduation,Together,50272.0,1,0,2013-08-07,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,43,12,233,2,1,0,0.004634786760025461,0.0,-0.5481746162646925,-0.09736321255186847,4,0
1975,PhD,Married,76618.0,0,0,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,50,13,1511,1,0,0,0.0197212143360568,0.0,1.662092968746943,-0.7248957706638909,3,1
1960,2n Cycle,Divorced,87305.0,0,0,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,65,13,1152,1,0,1,0.013195120554378329,0.2,1.458150416386701,-1.1863080421723329,3,1
1978,Graduation,Together,25851.0,1,0,2013-02-11,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,47,12,48,2,1,0,0.0018567947081350818,0.0,-0.9594993562121914,-0.007130282458254415,4,0
1970,Graduation,Divorced,58710.0,0,1,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,55,12,1185,2,1,0,0.0201839550332141,0.0,0.7466032627379404,0.44020532376644705,4,0
1958,Graduation,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,67,11,21,3,2,0,0.0004650132860938884,0.0,-1.5730647866207599,0.797949388400931,1,3
1965,Master,Married,74806.0,0,1,2012-12-19,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,60,13,965,2,1,0,0.012900034756570328,0.0,0.4440510989544387,0.09595126558234823,2,0
1954,Graduation,Married,59111.0,0,0,2013-05-02,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,71,12,869,1,0,0,0.014701155453299725,0.0,0.981969433962526,-0.7215631210211261,5,1
1984,PhD,Married,18988.0,1,0,2014-05-23,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,41,11,16,2,1,0,0.0008426374552348852,0.0,-1.1486320544246449,-0.0753211672448359,0,0
1965,Graduation,Married,72190.0,0,0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,60,12,1947,1,0,0,0.026970494528328025,0.0,2.142081070161714,-0.4579687101932365,5,1
1976,Graduation,Married,7500.0,1,0,2012-08-01,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,49,13,71,2,1,1,0.009466666666666667,0.2,-0.40253523449231154,0.3532028277990753,2,0
1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,59,11,65,2,1,0,0.0014510871991784615,0.0,-0.8745228172588531,-0.18877588610988355,0,0
1955,Graduation,Married,80395.0,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,70,12,1380,1,0,1,0.017165246594937497,0.2,1.6545951362165092,-1.033756734065808,3,1
1976,Master,Divorced,75012.0,0,0,2014-01-25,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,49,11,1027,1,0,0,0.013691142750493254,0.0,1.019978064707919,-1.0326373317984936,5,1
1965,Master,Married,56962.0,2,1,2013-10-11,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,60,12,411,4,3,0,0.007215336540149574,0.0,-1.545360923855793,2.0029512807190346,1,3
1991,Graduation,Together,89891.0,0,0,2013-04-15,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,34,12,836,1,0,1,0.009300152406803796,0.2,1.0572283437311705,-1.4831609947166182,3,1
1949,PhD,Divorced,35946.0,1,1,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,76,12,11,3,2,0,0.00030601457742168806,0.0,-1.5899075588138651,0.9438458680104528,1,3
1953,PhD,Together,53593.0,1,1,2012-08-07,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,72,13,480,3,2,0,0.008956393558860298,0.0,-0.7387595197272188,1.1861904810567059,1,3
1978,Graduation,Married,66373.0,1,1,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,47,12,606,3,2,0,0.009130218612990222,0.0,-0.6706689315602976,0.9489249836524398,1,3
1948,PhD,Divorced,45072.0,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,77,12,284,4,3,0,0.0063010294639687615,0.0,-1.717145357613708,2.1176293945776457,1,3
1973,Graduation,Divorced,89694.0,1,1,2013-10-09,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,52,12,1472,3,2,3,0.01641135415969853,0.6,0.8066247586810249,0.4337111925631878,2,0
1949,Graduation,Married,72025.0,0,0,2014-04-29,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,76,11,1677,1,0,3,0.023283582089552238,0.6,2.373523857555032,-1.1501601197528544,3,1
1973,Graduation,Married,67432.0,0,1,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,52,12,1335,2,1,0,0.0197977221497212,0.0,0.8400480287986252,0.3257058370498522,4,0
1952,Master,Together,70545.0,0,1,2014-06-03,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,73,11,334,2,1,0,0.004734566588702247,0.0,-0.3771134121761203,-0.22598770648360533,0,0
1989,Basic,Married,17487.0,1,0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,36,12,18,2,1,0,0.001029336078229542,0.0,-1.0947736945163538,-0.01244523885286642,4,0
1969,Graduation,Together,62882.0,0,1,2012-08-09,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,56,13,1338,2,1,0,0.021277949174644574,0.0,0.9541416794635693,0.4968917391468143,2,0
1953,PhD,Single,64108.0,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,72,12,1099,2,1,0,0.017142946278155612,0.0,0.6022306293388037,0.32463964240645127,4,0
1956,Master,Together,34941.0,1,1,2013-03-06,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,69,12,97,3,2,0,0.00277610829684325,0.0,-1.4335657537247906,1.0306880965496859,1,3
